Date,Time,Temp_F,DewPoint_F,Humidity_pct,Wind_Dir,Wind_Speed_mph,Wind_Gust_mph,Pressure_in,Precip_in,Condition
2025-11-01,4:00 PM,55.1,33.9,45,WNW,10.2,24.8,29.21,0.0,Cloudy
2025-11-01,5:00 PM,54.4,34.6,47,W,6.3,22.1,29.22,0.0,Cloudy
2025-11-01,6:00 PM,51.3,38.0,60,W,3.0,13.2,29.22,0.0,Cloudy
2025-11-01,7:00 PM,48.0,37.6,67,W,3.3,5.6,29.23,0.0,Cloudy
2025-11-01,8:00 PM,48.9,37.8,65,WSW,3.9,5.6,29.25,0.0,Fair
2025-11-01,9:00 PM,46.5,38.1,72,WSW,2.7,6.9,29.25,0.0,Fair
2025-11-01,10:00 PM,44.5,36.8,74,W,2.2,4.9,29.26,0.0,Fair
2025-11-01,11:00 PM,43.4,36.4,76,S,1.0,4.0,29.28,0.0,Cloudy
2025-11-02,12:00 AM,42.5,37.9,84,SSE,2.8,6.7,29.28,0.0,Cloudy
2025-11-02,1:00 AM,42.4,37.9,84,S,1.3,4.3,29.28,0.0,Cloudy
2025-11-02,2:00 AM,40.1,36.8,88,SW,2.8,2.7,29.3,0.0,Cloudy
2025-11-02,3:00 AM,40.3,37.1,88,SSW,2.6,5.4,29.31,0.0,Cloudy
2025-11-02,4:00 AM,39.7,37.1,90,S,2.3,4.5,29.31,0.0,Partly Cloudy
2025-11-02,5:00 AM,39.1,37.0,92,S,2.6,4.3,29.32,0.0,Partly Cloudy
2025-11-02,6:00 AM,38.9,37.0,93,SSW,2.7,4.5,29.35,0.0,Cloudy
2025-11-02,7:00 AM,39.2,37.2,93,WSW,2.2,4.5,29.36,0.0,Cloudy
2025-11-02,8:00 AM,38.9,37.0,93,S,3.1,3.8,29.37,0.0,Cloudy
2025-11-02,9:00 AM,40.7,38.1,90,SSE,2.3,5.8,29.4,0.0,Cloudy
2025-11-02,10:00 AM,43.2,38.8,84,SE,0.7,5.4,29.42,0.0,Cloudy
2025-11-02,11:00 AM,45.0,39.4,81,E,0.4,4.0,29.43,0.0,Cloudy
2025-11-02,12:00 PM,48.2,40.0,73,SE,1.3,5.6,29.43,0.0,Cloudy
2025-11-02,1:00 PM,52.7,41.5,65,SE,1.7,7.4,29.41,0.0,Cloudy
2025-11-02,2:00 PM,55.7,41.3,58,SSE,1.7,8.5,29.38,0.0,Fair
2025-11-02,3:00 PM,56.9,41.6,57,SSW,5.1,12.3,29.37,0.0,Cloudy
2025-11-02,4:00 PM,57.1,41.1,55,SSW,3.6,12.8,29.35,0.0,Cloudy
2025-11-02,5:00 PM,56.6,41.5,57,S,3.5,11.0,29.35,0.0,Cloudy
2025-11-02,6:00 PM,53.9,42.2,64,S,3.4,7.4,29.34,0.0,Partly Cloudy
2025-11-02,7:00 PM,50.7,42.1,72,S,2.8,6.0,29.34,0.0,Fair
2025-11-02,8:00 PM,50.6,41.7,71,SSE,3.1,4.7,29.35,0.0,Cloudy
2025-11-02,9:00 PM,49.6,41.6,74,SSE,3.5,6.0,29.35,0.0,Cloudy
2025-11-02,10:00 PM,48.3,41.2,76,S,3.5,6.5,29.34,0.0,Cloudy
2025-11-02,11:00 PM,46.4,41.0,81,S,2.8,6.0,29.34,0.0,Cloudy
2025-11-03,12:00 AM,46.0,40.8,82,SSE,2.8,5.1,29.32,0.0,Fair
2025-11-03,1:00 AM,43.9,39.2,83,S,3.0,5.1,29.31,0.0,Fair
2025-11-03,2:00 AM,43.0,37.7,81,S,4.4,6.7,29.32,0.0,Fair
2025-11-03,3:00 AM,42.5,37.2,81,S,5.9,10.5,29.32,0.0,Fair
2025-11-03,4:00 AM,41.6,36.9,83,SSW,6.3,11.2,29.31,0.0,Fair
2025-11-03,5:00 AM,40.8,36.9,86,SW,6.4,11.6,29.31,0.0,Fair
2025-11-03,6:00 AM,40.0,37.0,89,SW,6.2,11.6,29.31,0.0,Fair
2025-11-03,7:00 AM,39.4,37.0,91,SW,5.8,11.2,29.29,0.0,Fair
2025-11-03,8:00 AM,38.4,36.6,93,SW,5.5,10.5,29.31,0.0,Fair
2025-11-03,9:00 AM,41.0,38.2,90,SW,7.0,13.2,29.32,0.0,Fair
2025-11-03,10:00 AM,45.3,39.5,80,SW,6.6,15.2,29.33,0.0,Fair
2025-11-03,11:00 AM,48.6,40.0,72,SW,8.9,20.4,29.31,0.0,Cloudy
2025-11-03,12:00 PM,48.6,39.6,71,SW,10.6,23.3,29.27,0.0,Cloudy
2025-11-03,1:00 PM,48.7,38.8,68,SW,11.3,24.2,29.26,0.0,Fair
2025-11-03,2:00 PM,52.8,37.2,55,WSW,13.2,29.5,29.26,0.0,Fair
2025-11-03,3:00 PM,53.9,36.2,51,WSW,13.6,29.8,29.22,0.0,Partly Cloudy
2025-11-03,4:00 PM,54.3,35.6,49,WSW,14.2,30.4,29.21,0.0,Partly Cloudy
2025-11-03,5:00 PM,53.6,36.8,53,W,13.9,30.2,29.21,0.0,Cloudy
2025-11-03,6:00 PM,52.3,39.1,61,W,12.2,29.3,29.22,0.0,Fair
2025-11-03,7:00 PM,50.5,39.1,65,WSW,11.1,25.5,29.23,0.0,Fair
2025-11-03,8:00 PM,50.2,38.6,64,WSW,11.5,22.8,29.26,0.0,Fair
2025-11-03,9:00 PM,48.9,38.2,66,W,11.3,23.0,29.27,0.0,Fair
2025-11-03,10:00 PM,48.3,36.8,64,W,11.5,23.7,29.29,0.0,Fair
2025-11-03,11:00 PM,47.6,34.1,59,WNW,12.1,24.8,29.32,0.0,Fair
2025-11-04,12:00 AM,46.7,31.5,55,WNW,10.9,24.8,29.33,0.0,Fair
2025-11-04,1:00 AM,45.1,30.7,57,W,9.1,22.1,29.34,0.0,Fair
2025-11-04,2:00 AM,43.0,31.1,63,W,8.8,18.3,29.35,0.0,Fair
2025-11-04,3:00 AM,41.6,30.5,64,W,8.3,16.8,29.35,0.0,Fair
2025-11-04,4:00 AM,41.0,30.0,65,W,8.2,16.3,29.36,0.0,Fair
2025-11-04,5:00 AM,39.9,29.7,66,W,7.6,15.9,29.37,0.0,Fair
2025-11-04,6:00 AM,38.9,29.3,68,W,7.2,14.5,29.39,0.0,Fair
2025-11-04,7:00 AM,38.2,29.0,69,W,6.8,13.9,29.41,0.0,Fair
2025-11-04,8:00 AM,37.4,29.8,74,W,5.9,12.8,29.43,0.0,Fair
2025-11-04,9:00 AM,39.2,31.2,73,WSW,6.7,12.5,29.45,0.0,Partly Cloudy
2025-11-04,10:00 AM,43.6,32.4,64,WSW,5.3,12.5,29.47,0.0,Fair
2025-11-04,11:00 AM,48.2,33.4,56,WSW,6.0,14.8,29.47,0.0,Fair
2025-11-04,12:00 PM,52.3,33.8,49,WSW,6.7,16.6,29.47,0.0,Fair
2025-11-04,1:00 PM,55.0,30.9,40,WSW,8.2,19.5,29.45,0.0,Fair
2025-11-04,2:00 PM,57.3,23.7,27,W,8.7,21.3,29.42,0.0,Fair
2025-11-04,3:00 PM,57.7,22.6,26,W,9.0,20.6,29.4,0.0,Fair
2025-11-04,4:00 PM,57.5,22.5,26,W,9.2,20.6,29.38,0.0,Cloudy
2025-11-04,5:00 PM,55.9,25.8,31,WSW,7.0,20.4,29.38,0.0,Cloudy
2025-11-04,6:00 PM,52.3,28.9,40,WSW,5.5,15.0,29.39,0.0,Fair
2025-11-04,7:00 PM,48.6,29.5,47,WSW,5.5,11.0,29.39,0.0,Fair
2025-11-04,8:00 PM,47.1,28.4,48,WSW,5.0,9.8,29.38,0.0,Fair
2025-11-04,9:00 PM,46.0,30.4,54,SW,3.6,8.7,29.36,0.0,Fair
2025-11-04,10:00 PM,45.1,29.7,55,SSW,5.5,8.9,29.35,0.0,Fair
2025-11-04,11:00 PM,43.8,30.7,60,SSW,6.5,11.6,29.34,0.0,Fair
2025-11-05,12:00 AM,43.3,31.6,63,SSW,7.1,13.0,29.33,0.0,Fair
2025-11-05,1:00 AM,43.2,31.8,64,SSW,6.9,13.0,29.31,0.0,Fair
2025-11-05,2:00 AM,42.7,31.4,64,SSW,7.4,12.8,29.29,0.0,Fair
2025-11-05,3:00 AM,41.5,30.9,66,SSW,7.1,13.4,29.28,0.0,Fair
2025-11-05,4:00 AM,40.8,30.7,67,S,7.8,14.8,29.26,0.0,Fair
2025-11-05,5:00 AM,40.8,30.5,66,S,8.6,16.6,29.23,0.0,Fair
2025-11-05,6:00 AM,41.2,30.4,65,SSW,9.1,17.4,29.21,0.0,Fair
2025-11-05,7:00 AM,41.9,30.7,64,SSW,10.0,19.7,29.18,0.0,Fair
2025-11-05,8:00 AM,44.7,33.3,64,SSW,11.1,20.8,29.15,0.0,Fair
2025-11-05,9:00 AM,46.5,35.4,65,SSW,11.4,23.0,29.13,0.0,Fair
2025-11-05,10:00 AM,50.3,37.9,62,SSW,10.3,23.9,29.11,0.0,Fair
2025-11-05,11:00 AM,53.7,39.5,58,SSW,12.5,27.1,29.09,0.0,Cloudy
2025-11-05,12:00 PM,56.6,42.1,58,SW,14.3,30.9,29.06,0.0,Fair
2025-11-05,1:00 PM,59.6,44.7,58,SW,15.4,33.3,29.03,0.0,Fair
2025-11-05,2:00 PM,63.9,45.1,51,SW,15.9,34.9,28.99,0.0,Cloudy
2025-11-05,3:00 PM,64.0,46.0,52,WSW,16.4,35.3,28.97,0.0,Cloudy
2025-11-05,4:00 PM,63.1,46.9,55,WSW,14.7,35.3,28.96,0.0,Fair
2025-11-05,5:00 PM,62.3,47.8,59,WSW,15.7,34.7,28.97,0.0,Cloudy
2025-11-05,6:00 PM,59.5,48.7,67,W,15.2,33.1,28.99,0.004,Light Drizzle
2025-11-05,7:00 PM,56.6,51.4,83,W,15.1,35.6,29.02,0.035,Drizzle
2025-11-05,8:00 PM,58.1,46.9,66,WNW,17.4,37.8,29.05,0.004,Light Drizzle
2025-11-05,9:00 PM,53.3,46.2,77,NW,15.2,37.4,29.1,0.0,Partly Cloudy
2025-11-05,10:00 PM,51.5,40.5,66,NW,13.5,34.0,29.16,0.0,Fair
2025-11-05,11:00 PM,49.1,37.4,64,NW,12.6,28.4,29.21,0.0,Fair
2025-11-06,12:00 AM,47.5,36.9,66,NW,11.1,25.9,29.24,0.0,Partly Cloudy
2025-11-06,1:00 AM,45.9,35.8,68,NW,10.2,23.0,29.26,0.0,Fair
2025-11-06,2:00 AM,43.9,33.8,67,NW,8.6,21.0,29.28,0.0,Fair
2025-11-06,3:00 AM,42.3,33.5,71,WNW,6.7,16.8,29.29,0.0,Fair
2025-11-06,4:00 AM,40.7,33.8,76,W,6.5,13.0,29.31,0.0,Fair
2025-11-06,5:00 AM,39.6,33.1,77,W,7.0,13.4,29.31,0.0,Fair
2025-11-06,6:00 AM,38.7,32.0,77,W,6.8,13.4,29.33,0.0,Fair
2025-11-06,7:00 AM,37.7,31.2,77,W,6.8,13.0,29.34,0.0,Fair
2025-11-06,8:00 AM,36.9,30.9,79,W,7.4,13.4,29.37,0.0,Fair
2025-11-06,9:00 AM,38.3,32.0,78,W,6.6,13.6,29.39,0.0,Fair
2025-11-06,10:00 AM,42.2,32.5,68,W,5.1,12.8,29.4,0.0,Fair
2025-11-06,11:00 AM,46.4,33.1,60,W,5.6,14.3,29.41,0.0,Fair
2025-11-06,12:00 PM,49.3,31.7,51,W,6.2,16.1,29.4,0.0,Fair
2025-11-06,1:00 PM,50.9,30.4,45,WNW,6.9,17.2,29.39,0.0,Fair
2025-11-06,2:00 PM,52.3,28.3,39,WNW,6.9,18.6,29.37,0.0,Fair
2025-11-06,3:00 PM,52.7,28.1,39,WNW,6.7,17.4,29.35,0.0,Partly Cloudy
2025-11-06,4:00 PM,52.3,28.0,39,WNW,6.2,16.6,29.33,0.0,Fair
2025-11-06,5:00 PM,51.4,28.0,40,WNW,5.0,14.8,29.32,0.0,Fair
2025-11-06,6:00 PM,47.3,33.4,58,W,2.6,11.0,29.31,0.0,Cloudy
2025-11-06,7:00 PM,44.8,31.9,60,WSW,1.5,4.3,29.3,0.0,Cloudy
2025-11-06,8:00 PM,43.6,28.8,56,SSE,0.3,2.7,29.3,0.0,Fair
2025-11-06,9:00 PM,41.8,30.8,65,SE,1.8,2.7,29.28,0.0,Fair
2025-11-06,10:00 PM,40.2,31.0,69,SSE,3.4,5.6,29.27,0.0,Partly Cloudy
2025-11-06,11:00 PM,39.5,31.0,71,SSE,3.6,5.8,29.26,0.0,Fair
2025-11-07,12:00 AM,39.5,30.0,69,SSE,5.0,8.7,29.24,0.0,Cloudy
2025-11-07,1:00 AM,39.4,29.2,67,SSE,5.0,8.7,29.21,0.0,Cloudy
2025-11-07,2:00 AM,38.6,28.2,66,SSE,6.2,10.7,29.19,0.0,Cloudy
2025-11-07,3:00 AM,38.5,27.6,65,SSE,7.4,13.6,29.15,0.0,Cloudy
2025-11-07,4:00 AM,38.4,27.4,64,SSE,7.4,14.1,29.12,0.0,Cloudy
2025-11-07,5:00 AM,38.4,26.6,62,SSE,7.5,14.5,29.08,0.0,Cloudy
2025-11-07,6:00 AM,38.9,25.0,57,SSE,7.5,14.5,29.04,0.0,Cloudy
2025-11-07,7:00 AM,39.9,23.7,52,S,7.9,15.4,29.01,0.0,Cloudy
2025-11-07,8:00 AM,43.3,25.7,50,S,11.1,18.3,28.98,0.0,Cloudy
2025-11-07,9:00 AM,45.5,28.7,52,SSW,12.3,24.8,28.96,0.0,Cloudy
2025-11-07,10:00 AM,49.8,33.2,53,SSW,10.3,27.1,28.94,0.0,Cloudy
2025-11-07,11:00 AM,53.0,35.6,52,SSW,11.2,23.5,28.91,0.0,Cloudy
2025-11-07,12:00 PM,57.1,38.6,50,SSW,12.3,25.9,28.87,0.0,Cloudy
2025-11-07,1:00 PM,59.5,41.1,51,SSW,14.8,31.8,28.82,0.0,Cloudy
2025-11-07,2:00 PM,55.1,49.0,80,SW,13.2,33.1,28.82,0.059,Light Rain
2025-11-07,3:00 PM,54.1,50.3,87,SW,14.0,32.4,28.79,0.031,Drizzle
2025-11-07,4:00 PM,57.6,50.8,78,SW,13.9,29.5,28.78,0.0,Cloudy
2025-11-07,5:00 PM,57.2,51.3,81,SW,14.6,33.1,28.78,0.012,Light Drizzle
2025-11-07,6:00 PM,55.3,52.3,89,SW,11.8,29.3,28.77,0.264,Rain
2025-11-07,7:00 PM,55.6,52.9,91,SW,11.3,23.9,28.78,0.004,Light Drizzle
2025-11-07,8:00 PM,55.3,54.5,97,SW,10.5,22.6,28.79,0.0,Cloudy
2025-11-07,9:00 PM,55.7,54.9,97,WSW,10.2,20.8,28.8,0.008,Light Drizzle
2025-11-07,10:00 PM,54.9,53.9,96,WSW,9.2,19.7,28.81,0.004,Light Drizzle
2025-11-07,11:00 PM,54.1,52.6,95,WSW,9.0,17.4,28.81,0.004,Light Drizzle
2025-11-08,12:00 AM,53.5,52.8,97,W,8.9,19.2,28.83,0.028,Drizzle
2025-11-08,1:00 AM,51.9,51.0,97,W,7.1,16.8,28.84,0.004,Light Drizzle
2025-11-08,2:00 AM,50.5,49.8,97,W,6.7,13.2,28.86,0.0,Partly Cloudy
2025-11-08,3:00 AM,48.7,48.2,98,W,5.4,11.9,28.86,0.0,Fair
2025-11-08,4:00 AM,46.7,46.2,98,W,4.2,10.1,28.87,0.0,Fair
2025-11-08,5:00 AM,44.8,44.3,98,SW,3.2,7.8,28.88,0.0,Fair
2025-11-08,6:00 AM,43.4,43.2,99,SW,3.4,5.8,28.9,0.0,Fair
2025-11-08,7:00 AM,42.8,42.6,99,SW,4.1,7.4,28.92,0.0,Fair
2025-11-08,8:00 AM,42.8,42.4,99,S,4.9,7.8,28.94,0.0,Fair
2025-11-08,9:00 AM,45.1,44.9,99,SSW,6.7,12.5,28.96,0.0,Cloudy
2025-11-08,10:00 AM,48.2,47.8,98,SW,10.3,18.1,28.97,0.0,Cloudy
2025-11-08,11:00 AM,51.7,47.5,85,SW,8.7,20.6,28.97,0.0,Partly Cloudy
2025-11-08,12:00 PM,55.6,47.2,73,SW,7.0,19.5,28.97,0.0,Fair
2025-11-08,1:00 PM,58.3,47.4,67,SW,7.5,17.4,28.97,0.004,Light Drizzle
2025-11-08,2:00 PM,57.9,46.8,66,WSW,9.4,21.5,28.95,0.008,Light Drizzle
2025-11-08,3:00 PM,58.6,46.9,65,WSW,9.2,23.5,28.96,0.004,Light Drizzle
2025-11-08,4:00 PM,58.5,45.8,63,WSW,8.9,25.3,28.95,0.0,Cloudy
2025-11-08,5:00 PM,57.0,46.3,67,WSW,7.1,20.4,28.96,0.0,Cloudy
2025-11-08,6:00 PM,55.0,46.8,74,WSW,4.2,14.5,28.96,0.0,Cloudy
2025-11-08,7:00 PM,51.7,46.4,82,WSW,2.9,7.8,28.97,0.0,Cloudy
2025-11-08,8:00 PM,50.5,45.5,83,NW,4.1,5.6,28.99,0.0,Cloudy
2025-11-08,9:00 PM,48.6,45.8,90,N,5.7,9.8,28.99,0.0,Fair
2025-11-08,10:00 PM,45.6,44.5,96,NNE,4.3,10.1,28.99,0.0,Fair
2025-11-08,11:00 PM,43.3,42.6,98,NNE,3.2,7.6,29.0,0.0,Fair
2025-11-09,12:00 AM,41.5,41.0,98,NE,3.1,5.8,28.99,0.0,Cloudy
2025-11-09,1:00 AM,40.6,40.2,99,NE,2.6,5.1,28.97,0.0,Partly Cloudy
2025-11-09,2:00 AM,41.1,40.6,98,ENE,2.9,4.0,28.97,0.0,Cloudy
2025-11-09,3:00 AM,40.4,40.0,99,NNE,1.3,4.7,28.96,0.0,Cloudy
2025-11-09,4:00 AM,41.5,41.1,99,NNW,1.9,4.3,28.96,0.028,Drizzle
2025-11-09,5:00 AM,41.5,41.2,99,ESE,2.0,4.7,28.93,0.004,Light Drizzle
2025-11-09,6:00 AM,41.4,41.1,99,SE,3.8,8.1,28.9,0.0,Fair
2025-11-09,7:00 AM,41.5,41.4,99,SSE,3.5,6.7,28.89,0.0,Partly Cloudy
2025-11-09,8:00 AM,40.7,40.4,99,ESE,2.3,6.3,28.88,0.0,Cloudy
2025-11-09,9:00 AM,43.7,42.4,95,ESE,3.8,5.8,28.86,0.0,Cloudy
2025-11-09,10:00 AM,44.7,44.2,98,WNW,8.5,17.0,28.9,0.024,Drizzle
2025-11-09,11:00 AM,45.4,44.6,97,SSE,1.0,16.3,28.87,0.094,Light Rain
2025-11-09,12:00 PM,47.2,46.1,96,SE,1.4,5.4,28.86,0.016,Light Drizzle
2025-11-09,1:00 PM,51.6,46.8,83,SW,5.9,13.9,28.86,0.0,Cloudy
2025-11-09,2:00 PM,51.6,45.5,80,WSW,9.0,19.2,28.87,0.008,Light Drizzle
2025-11-09,3:00 PM,48.2,45.1,89,W,8.3,24.8,28.89,0.059,Light Rain
2025-11-09,4:00 PM,49.8,42.2,75,W,8.1,18.3,28.89,0.0,Cloudy
2025-11-09,5:00 PM,46.3,43.4,90,WNW,9.2,21.0,28.91,0.031,Drizzle
2025-11-09,6:00 PM,44.8,42.4,91,W,9.6,18.6,28.92,0.004,Light Drizzle
2025-11-09,7:00 PM,42.7,40.6,92,W,11.2,22.1,28.95,0.008,Light Drizzle
2025-11-09,8:00 PM,39.7,39.1,98,W,12.2,24.2,29.0,0.004,Light Drizzle
2025-11-09,9:00 PM,38.2,37.0,96,W,10.7,23.9,29.01,0.02,Drizzle
2025-11-09,10:00 PM,36.9,35.2,94,W,11.2,25.9,29.03,0.004,Light Drizzle
2025-11-09,11:00 PM,36.3,35.3,96,W,10.9,23.7,29.03,0.008,Light Drizzle
2025-11-10,12:00 AM,36.4,35.2,95,WNW,9.2,22.1,29.03,0.008,Light Drizzle
2025-11-10,1:00 AM,36.2,33.9,91,WNW,7.0,19.7,29.05,0.012,Light Drizzle
2025-11-10,2:00 AM,34.3,33.3,96,NW,8.4,17.9,29.07,0.012,Light Snow
2025-11-10,3:00 AM,34.0,33.1,96,WNW,7.0,16.1,29.06,0.0,Fair
2025-11-10,4:00 AM,33.2,32.0,95,WNW,6.5,14.1,29.06,0.012,Light Snow
2025-11-10,5:00 AM,33.3,32.6,98,WNW,5.3,13.4,29.06,0.004,Light Snow
2025-11-10,6:00 AM,32.8,30.8,92,NW,5.5,11.6,29.06,0.012,Light Snow
2025-11-10,7:00 AM,31.5,30.5,96,NNW,5.8,11.0,29.06,0.004,Light Snow
2025-11-10,8:00 AM,31.0,27.3,86,NW,6.1,14.1,29.08,0.0,Fair
2025-11-10,9:00 AM,31.7,26.4,81,NW,7.5,15.7,29.11,0.0,Fair
2025-11-10,10:00 AM,33.3,25.2,72,NNW,7.8,17.9,29.11,0.0,Fair
2025-11-10,11:00 AM,35.3,22.3,59,NNW,9.7,21.9,29.11,0.0,Fair
2025-11-10,12:00 PM,36.5,21.5,54,NNW,9.8,23.3,29.11,0.004,Light Snow
2025-11-10,1:00 PM,37.4,20.4,50,NW,10.6,24.2,29.09,0.008,Light Snow
2025-11-10,2:00 PM,36.3,19.9,51,NW,11.1,25.5,29.08,0.0,Partly Cloudy
2025-11-10,3:00 PM,36.6,22.1,55,NW,10.3,25.5,29.07,0.004,Light Snow
2025-11-10,4:00 PM,34.8,21.7,59,NW,11.7,26.4,29.08,0.016,Light Snow
2025-11-10,5:00 PM,34.3,21.9,60,NW,12.2,25.9,29.09,0.0,Fair
2025-11-10,6:00 PM,32.1,20.5,62,NW,11.3,26.2,29.1,0.0,Partly Cloudy
2025-11-10,7:00 PM,29.8,20.8,69,WNW,12.0,25.1,29.12,0.0,Partly Cloudy
2025-11-10,8:00 PM,28.6,19.3,68,WNW,11.0,25.9,29.15,0.0,Fair
2025-11-10,9:00 PM,28.1,19.3,69,WNW,12.3,25.5,29.15,0.0,Fair
2025-11-10,10:00 PM,26.8,15.9,63,WNW,11.6,25.9,29.16,0.0,Fair
2025-11-10,11:00 PM,25.0,15.4,66,W,11.7,24.6,29.16,0.0,Fair
2025-11-11,12:00 AM,24.1,14.0,65,W,11.2,24.4,29.15,0.0,Fair
2025-11-11,1:00 AM,23.7,13.4,64,W,10.8,23.5,29.15,0.0,Fair
2025-11-11,2:00 AM,24.9,16.2,69,W,10.7,23.3,29.15,0.0,Fair
2025-11-11,3:00 AM,24.7,16.0,69,W,11.3,23.3,29.15,0.0,Cloudy
2025-11-11,4:00 AM,25.3,16.1,68,WSW,11.0,25.1,29.15,0.0,Fair
2025-11-11,5:00 AM,24.8,16.8,71,W,11.1,24.2,29.15,0.0,Cloudy
2025-11-11,6:00 AM,24.5,17.8,75,WSW,10.9,23.3,29.15,0.0,Cloudy
2025-11-11,7:00 AM,24.7,19.0,79,WSW,11.2,23.5,29.16,0.0,Fair
2025-11-11,8:00 AM,24.6,20.7,85,WSW,14.5,24.2,29.19,0.0,Cloudy
2025-11-11,9:00 AM,26.0,21.4,83,WSW,15.6,32.2,29.21,0.0,Cloudy
2025-11-11,10:00 AM,28.4,21.0,74,WSW,16.3,34.0,29.21,0.0,Cloudy
2025-11-11,11:00 AM,31.1,22.2,69,WSW,16.7,35.1,29.22,0.0,Cloudy
2025-11-11,12:00 PM,32.7,23.7,69,WSW,16.1,36.0,29.22,0.0,Cloudy
2025-11-11,1:00 PM,33.0,23.6,68,WSW,15.3,34.2,29.21,0.0,Cloudy
2025-11-11,2:00 PM,35.5,22.9,60,WSW,15.1,35.8,29.18,0.0,Cloudy
2025-11-11,3:00 PM,36.4,20.5,52,WSW,14.7,32.2,29.16,0.0,Partly Cloudy
2025-11-11,4:00 PM,36.1,19.8,51,WSW,14.7,34.2,29.16,0.0,Fair
2025-11-11,5:00 PM,34.9,19.1,52,WSW,13.3,31.3,29.15,0.0,Fair
2025-11-11,6:00 PM,32.9,19.0,56,SW,10.4,27.7,29.14,0.0,Cloudy
2025-11-11,7:00 PM,31.6,19.3,60,SW,10.4,21.3,29.14,0.0,Cloudy
2025-11-11,8:00 PM,33.4,20.7,59,SSW,10.3,22.1,29.11,0.0,Cloudy
2025-11-11,9:00 PM,33.8,20.7,58,SSW,10.6,22.1,29.09,0.0,Cloudy
2025-11-11,10:00 PM,34.7,20.0,55,SW,11.8,24.6,29.08,0.0,Cloudy
2025-11-11,11:00 PM,34.1,19.2,54,SW,11.2,24.6,29.06,0.0,Partly Cloudy
2025-11-12,12:00 AM,33.9,19.1,54,SW,11.3,23.3,29.04,0.0,Cloudy
2025-11-12,1:00 AM,35.6,19.7,52,SW,11.8,24.6,29.02,0.0,Cloudy
2025-11-12,2:00 AM,35.7,20.2,53,SW,11.7,24.8,29.01,0.0,Fair
2025-11-12,3:00 AM,34.8,20.7,56,SW,11.3,23.5,29.0,0.0,Fair
2025-11-12,4:00 AM,35.2,21.7,57,SW,12.0,24.6,29.0,0.0,Fair
2025-11-12,5:00 AM,35.1,22.8,61,SW,11.8,24.6,28.99,0.0,Partly Cloudy
2025-11-12,6:00 AM,35.6,24.0,62,SW,11.6,24.4,28.99,0.0,Fair
2025-11-12,7:00 AM,35.3,25.0,66,SW,10.8,23.5,28.99,0.0,Fair
2025-11-12,8:00 AM,37.7,25.8,62,SW,10.9,22.8,29.0,0.0,Cloudy
2025-11-12,9:00 AM,38.6,26.8,62,SW,10.3,21.7,29.01,0.0,Cloudy
2025-11-12,10:00 AM,39.8,28.4,63,WSW,12.0,25.5,29.01,0.0,Cloudy
2025-11-12,11:00 AM,41.6,29.0,61,SW,14.5,30.4,29.01,0.0,Cloudy
2025-11-12,12:00 PM,44.7,30.7,58,SW,13.8,32.2,29.0,0.0,Fair
2025-11-12,1:00 PM,47.8,32.6,56,WSW,13.4,30.0,28.98,0.0,Fair
2025-11-12,2:00 PM,50.1,33.0,52,WSW,13.6,30.9,28.97,0.0,Fair
2025-11-12,3:00 PM,50.8,34.3,53,WSW,14.6,32.0,28.96,0.0,Fair
2025-11-12,4:00 PM,50.3,34.5,55,W,16.7,38.5,28.97,0.0,Fair
2025-11-12,5:00 PM,49.4,33.6,54,W,14.0,36.9,28.99,0.0,Fair
2025-11-12,6:00 PM,46.9,33.4,59,W,13.0,29.8,29.01,0.0,Fair
2025-11-12,7:00 PM,44.7,32.8,63,W,12.6,26.8,29.04,0.0,Fair
2025-11-12,8:00 PM,44.0,31.3,61,W,11.0,25.9,29.08,0.0,Fair
2025-11-12,9:00 PM,43.0,32.0,65,W,10.8,22.1,29.1,0.0,Fair
2025-11-12,10:00 PM,42.1,31.1,65,W,11.3,23.3,29.12,0.0,Fair
2025-11-12,11:00 PM,41.1,29.8,64,WNW,10.7,23.5,29.13,0.0,Fair
2025-11-13,12:00 AM,39.9,29.2,65,W,8.6,22.1,29.14,0.0,Fair
2025-11-13,1:00 AM,38.5,29.2,69,WSW,7.1,17.2,29.14,0.0,Fair
2025-11-13,2:00 AM,37.7,29.6,72,WSW,7.3,13.6,29.15,0.0,Fair
2025-11-13,3:00 AM,37.4,29.6,73,WSW,7.4,14.3,29.15,0.0,Fair
2025-11-13,4:00 AM,36.7,29.4,75,WSW,7.9,15.0,29.16,0.0,Fair
2025-11-13,5:00 AM,36.4,29.4,75,WSW,8.7,17.0,29.17,0.0,Fair
2025-11-13,6:00 AM,36.1,29.5,77,WSW,8.6,17.2,29.18,0.0,Fair
2025-11-13,7:00 AM,35.4,29.7,79,W,8.3,16.8,29.2,0.0,Fair
2025-11-13,8:00 AM,35.0,29.4,80,W,7.6,16.3,29.23,0.0,Fair
2025-11-13,9:00 AM,36.0,29.9,79,W,7.1,14.1,29.25,0.0,Fair
2025-11-13,10:00 AM,39.7,30.9,71,WSW,6.9,15.2,29.27,0.0,Fair
2025-11-13,11:00 AM,43.3,31.9,64,W,7.9,18.3,29.28,0.0,Fair
2025-11-13,12:00 PM,46.5,32.1,57,W,9.8,22.4,29.28,0.0,Fair
2025-11-13,1:00 PM,48.5,30.3,49,W,12.3,27.7,29.27,0.0,Fair
